,first_name,last_name,city,state,country,nationality,pdga_num,player_rating,rating_effective_date,player_class,result_id,tournament_division,tournament_place,tied_finish,formatted_place,shot_total,tournament_total_to_par,prize_usd,tournament_dnf,tournament_average_rating,tournament_rating_delta,score_id,round,tee_time,course_name,layout_name,par,round_score,score_to_par,round_dnf,num_birdies,num_bogeys,round_rating,num_holes,layout_length,Hole 1,Hole 2,Hole 3,Hole 4,Hole 5,Hole 6,Hole 7,Hole 8,Hole 9,Hole 10,Hole 11,Hole 12,Hole 13,Hole 14,Hole 15,Hole 16,Hole 17,Hole 18
259,Asher,Panik,Secane, PA,US,,171411,855,2024-12-10,Professional,212004914,MA1,33,True,T-33rd,162,31,0,False,879,24,25477082,2,12:15:00,Nockamixon State Park,LVO 2025,68,85,17,False,1,18,857,18,9325,6,3,3,4,5,4,3,6,5,6,4,4,5,7,3,5,4,8
260,Ron Jon,Erb,Pipersville, PA,US,,237793,919,2025-08-12,Professional,211586117,MA1,38,False,38th,999,945,0,True,900,-19,25442508,1,13:20:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,0,14,900,18,9073,4,3,3,4,4,5,5,4,3,4,3,5,8,4,5,5,3,5
261,Ron Jon,Erb,Pipersville, PA,US,,237793,919,2025-08-12,Professional,211586117,MA1,38,False,38th,999,945,0,True,900,-19,25477114,2,12:15:00,Nockamixon State Park,LVO 2025,68,999,931,True,20,11,,18,9325,10,5,3,5,4,3,3,5,5,5,4,3,4,0,0,0,0,0
262,Jake,Neiman,Sellersville, PA,US,US,253880,930,2025-08-12,Amateur,212014935,MA1,16,True,T-16th,148,17,0,False,927,-3,25440092,1,13:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,0,14,900,18,9073,3,3,3,3,6,4,4,4,4,7,4,4,5,6,5,4,3,5
263,Jake,Neiman,Sellersville, PA,US,US,253880,930,2025-08-12,Amateur,212014935,MA1,16,True,T-16th,148,17,0,False,927,-3,25477146,2,12:15:00,Nockamixon State Park,LVO 2025,68,71,3,False,3,6,954,18,9325,5,4,2,4,4,3,3,5,4,5,4,3,5,6,3,2,4,5
264,Ryan,Jendras,Philadelphia, PA,US,,264228,919,2025-08-12,Amateur,211678310,MA1,11,True,T-11th,147,16,0,False,931,12,25436509,1,11:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,1,15,900,18,9073,6,4,4,2,4,5,3,4,5,5,3,5,4,5,6,5,3,4
265,Ryan,Jendras,Philadelphia, PA,US,,264228,919,2025-08-12,Amateur,211678310,MA1,11,True,T-11th,147,16,0,False,931,12,25477144,2,12:15:00,Nockamixon State Park,LVO 2025,68,70,2,False,2,4,961,18,9325,5,3,3,4,3,3,3,5,4,4,4,3,4,6,3,3,4,6
266,Jeremy,Guth,Lansdale, PA,US,,216038,895,2025-08-12,Amateur,211586139,MA1,23,True,T-23rd,151,20,0,False,917,22,25442509,1,13:20:00,The Preserve Disc Golf Course,LVO 2025 ,63,78,15,False,1,16,893,18,9073,2,5,3,5,4,4,4,6,4,5,3,5,5,5,5,4,4,5
267,Jeremy,Guth,Lansdale, PA,US,,216038,895,2025-08-12,Amateur,211586139,MA1,23,True,T-23rd,151,20,0,False,917,22,25476819,2,12:00:00,Nockamixon State Park,LVO 2025,68,73,5,False,2,7,940,18,9325,7,5,3,4,3,4,3,4,4,5,3,3,4,6,4,2,5,4
268,Chris,Magos,Milford, NJ,US,,188871,908,2025-08-12,Amateur,211586461,MA1,30,False,30th,157,26,0,False,896,-12,25439035,1,12:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,79,16,False,0,16,886,18,9073,4,4,3,3,5,5,4,5,5,4,3,3,5,6,6,5,3,6
269,Chris,Magos,Milford, NJ,US,,188871,908,2025-08-12,Amateur,211586461,MA1,30,False,30th,157,26,0,False,896,-12,25476820,2,12:00:00,Nockamixon State Park,LVO 2025,68,78,10,False,2,12,906,18,9325,6,4,3,3,3,4,4,5,5,5,3,4,5,5,4,6,4,5
270,Zach,Eichorn,Allentown, PA,US,,209273,927,2025-08-12,Amateur,211966478,MA1,26,False,26th,153,22,0,False,910,-17,25440704,1,13:10:00,The Preserve Disc Golf Course,LVO 2025 ,63,79,16,False,2,18,886,18,9073,4,4,3,8,3,5,5,5,3,3,3,3,5,8,5,4,3,5
271,Zach,Eichorn,Allentown, PA,US,,209273,927,2025-08-12,Amateur,211966478,MA1,26,False,26th,153,22,0,False,910,-17,25476822,2,12:00:00,Nockamixon State Park,LVO 2025,68,74,6,False,1,7,933,18,9325,5,4,4,5,3,3,3,4,5,5,4,3,4,5,3,4,4,6
272,T.J.,Prusakowski,East Windsor, NJ,US,US,112625,940,2025-08-12,Amateur,211904183,MA1,31,False,31st,158,27,0,False,893,-47,25434300,1,11:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,81,18,False,2,20,872,18,9073,5,3,2,4,4,3,4,5,5,9,4,3,5,4,5,6,3,7
273,T.J.,Prusakowski,East Windsor, NJ,US,US,112625,940,2025-08-12,Amateur,211904183,MA1,31,False,31st,158,27,0,False,893,-47,25476821,2,12:00:00,Nockamixon State Park,LVO 2025,68,77,9,False,2,11,913,18,9325,7,4,3,3,3,4,4,6,5,5,4,3,6,4,3,4,4,5
274,Logan,Keba,Lansdale, PA,US,,253504,911,2024-10-08,Professional,212008158,MA1,29,False,29th,156,25,0,False,899,-12,25438443,1,12:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,81,18,False,0,18,872,18,9073,4,5,3,4,5,5,4,4,4,4,3,4,6,8,6,5,3,4
275,Logan,Keba,Lansdale, PA,US,,253504,911,2024-10-08,Professional,212008158,MA1,29,False,29th,156,25,0,False,899,-12,25475648,2,11:45:00,Nockamixon State Park,LVO 2025,68,75,7,False,3,10,926,18,9325,6,3,2,4,4,3,3,5,5,5,5,4,5,7,3,3,4,4
276,Jimmy,Robison,Exton, PA,US,,110670,826,2024-10-08,Amateur,212013562,MA1,36,False,36th,167,36,0,False,861,35,25435299,1,11:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,82,19,False,0,19,865,18,9073,5,3,3,4,4,4,3,8,6,5,4,3,5,4,5,7,4,5
277,Jimmy,Robison,Exton, PA,US,,110670,826,2024-10-08,Amateur,212013562,MA1,36,False,36th,167,36,0,False,861,35,25475649,2,11:45:00,Nockamixon State Park,LVO 2025,68,85,17,False,1,18,857,18,9325,8,5,3,4,3,4,4,5,5,5,3,4,5,8,4,4,4,7
278,Justin,Cherry,West Norriton, PA,US,,267312,867,2025-08-12,Amateur,212015649,MA1,32,False,32nd,159,28,0,False,889,22,25436512,1,11:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,82,19,False,2,21,865,18,9073,3,3,3,2,3,5,5,6,5,11,3,4,5,6,5,4,3,6
279,Justin,Cherry,West Norriton, PA,US,,267312,867,2025-08-12,Amateur,212015649,MA1,32,False,32nd,159,28,0,False,889,22,25475650,2,11:45:00,Nockamixon State Park,LVO 2025,68,77,9,False,5,14,913,18,9325,7,3,4,5,4,4,5,6,5,6,4,3,5,4,2,2,3,5
280,Dylan,Morris,Hanover, PA,US,,307652,869,2025-08-12,Amateur,212000573,MA1,33,True,T-33rd,162,31,0,False,879,10,25436963,1,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,82,19,False,0,19,865,18,9073,4,5,3,3,6,5,4,6,3,7,5,4,5,4,5,5,3,5
281,Dylan,Morris,Hanover, PA,US,,307652,869,2025-08-12,Amateur,212000573,MA1,33,True,T-33rd,162,31,0,False,879,10,25475318,2,11:30:00,Nockamixon State Park,LVO 2025,68,80,12,False,1,13,892,18,9325,7,4,4,4,5,4,5,4,5,5,3,4,5,5,3,3,5,5
282,CJ,Schneider,Hackettstown, NJ,US,,251170,871,2025-08-12,Amateur,212003663,MA1,35,False,35th,163,32,0,False,875,4,25438442,1,12:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,86,23,False,0,23,836,18,9073,4,4,3,3,7,6,3,7,3,4,4,3,10,5,6,6,3,5
283,CJ,Schneider,Hackettstown, NJ,US,,251170,871,2025-08-12,Amateur,212003663,MA1,35,False,35th,163,32,0,False,875,4,25475319,2,11:30:00,Nockamixon State Park,LVO 2025,68,77,9,False,1,10,913,18,9325,6,5,3,3,4,4,3,4,5,4,4,3,7,6,4,3,4,5
284,Tim,Kuczkowski,Richlandtown, PA,US,,219716,846,2025-08-12,Amateur,211983908,MA1,37,False,37th,175,44,0,False,833,-13,25442511,1,13:20:00,The Preserve Disc Golf Course,LVO 2025 ,63,89,26,False,0,26,814,18,9073,5,4,4,5,6,6,4,6,3,4,5,5,8,6,5,4,3,6
285,Tim,Kuczkowski,Richlandtown, PA,US,,219716,846,2025-08-12,Amateur,211983908,MA1,37,False,37th,175,44,0,False,833,-13,25475317,2,11:30:00,Nockamixon State Park,LVO 2025,68,86,18,False,2,20,851,18,9325,7,4,3,5,4,3,3,8,9,5,3,3,5,7,4,4,4,5
286,Tamas,Szeles,Spring  Valley, NY,US,HU,157673,929,2025-08-12,Amateur,211596298,MA40,1,False,1st,147,16,0,False,932,3,25421558,1,09:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,2,9,951,18,9073,5,4,3,2,4,5,3,5,3,5,4,4,4,5,4,3,3,4
287,Tamas,Szeles,Spring  Valley, NY,US,HU,157673,929,2025-08-12,Amateur,211596298,MA40,1,False,1st,147,16,0,False,932,3,25475078,2,11:15:00,Nockamixon State Park,LVO 2025,68,77,9,False,1,10,913,18,9325,6,5,3,4,4,4,4,5,4,4,3,3,5,6,3,4,5,5
288,Joshua,Mason,Richlandtown, PA,US,,140323,924,2025-08-12,Amateur,212011345,MA40,2,False,2nd,149,18,0,False,925,1,25421561,1,09:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,72,9,False,0,9,936,18,9073,4,4,3,3,4,4,4,5,4,4,4,4,6,4,4,4,3,4
289,Joshua,Mason,Richlandtown, PA,US,,140323,924,2025-08-12,Amateur,212011345,MA40,2,False,2nd,149,18,0,False,925,1,25475081,2,11:15:00,Nockamixon State Park,LVO 2025,68,77,9,False,1,10,913,18,9325,9,4,3,5,3,4,3,4,5,5,3,3,4,6,3,4,4,5
290,Michael,Bierman,Slatington, PA,US,,66112,903,2025-08-12,Amateur,211623737,MA40,4,False,4th,999,947,0,True,886,-17,25421560,1,09:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,79,16,False,0,16,886,18,9073,3,4,3,3,5,5,3,6,3,8,4,3,5,5,4,5,3,7
291,Michael,Bierman,Slatington, PA,US,,66112,903,2025-08-12,Amateur,211623737,MA40,4,False,4th,999,947,0,True,886,-17,25475080,2,11:15:00,Nockamixon State Park,LVO 2025,68,999,931,True,0,47,,18,9325,9,5,3,5,5,5,4,7,4,8,8,7,8,9,6,6,8,8
292,Mark,Heydt,Bowmanstown, PA,US,,66363,894,2025-08-12,Amateur,211623013,MA40,3,False,3rd,171,40,0,False,847,-47,25421559,1,09:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,84,21,False,0,21,850,18,9073,4,3,4,3,5,6,4,6,5,4,3,4,8,7,4,5,4,5
293,Mark,Heydt,Bowmanstown, PA,US,,66363,894,2025-08-12,Amateur,211623013,MA40,3,False,3rd,171,40,0,False,847,-47,25475079,2,11:15:00,Nockamixon State Park,LVO 2025,68,87,19,False,0,19,844,18,9325,8,4,3,6,4,5,3,6,7,5,4,3,6,7,3,3,5,5
294,Brandon,Rossmark,Philadelphia, PA,US,,234755,902,2025-06-10,Amateur,211992164,MA2,2,False,2nd,140,9,0,False,956,54,25427776,1,09:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,67,4,False,2,6,972,18,9073,3,3,3,5,5,3,3,4,4,3,4,3,4,4,4,5,3,4
295,Brandon,Rossmark,Philadelphia, PA,US,,234755,902,2025-06-10,Amateur,211992164,MA2,2,False,2nd,140,9,0,False,956,54,25474772,2,11:00:00,Nockamixon State Park,LVO 2025,68,73,5,False,4,9,940,18,9325,7,6,2,3,3,4,2,5,6,4,3,3,4,5,4,3,4,5
296,Richard,Giering,Bethlehem, PA,US,,269098,912,2025-08-12,Amateur,211950382,MA2,1,False,1st,140,9,0,False,956,44,25427775,1,09:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,67,4,False,2,6,972,18,9073,3,3,3,2,4,3,3,4,4,4,3,3,4,5,6,4,3,6
297,Richard,Giering,Bethlehem, PA,US,,269098,912,2025-08-12,Amateur,211950382,MA2,1,False,1st,140,9,0,False,956,44,25474771,2,11:00:00,Nockamixon State Park,LVO 2025,68,73,5,False,1,6,940,18,9325,7,4,3,4,4,4,3,4,5,4,4,3,5,6,3,2,4,4
298,Philip,Littlejohn,Hellertown, PA,US,,284857,908,2025-07-08,Amateur,211746412,MA2,9,True,T-9th,154,23,0,False,907,-1,25427774,1,09:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,71,8,False,2,10,943,18,9073,3,4,3,2,4,4,4,5,3,6,4,5,4,4,6,3,3,4
299,Philip,Littlejohn,Hellertown, PA,US,,284857,908,2025-07-08,Amateur,211746412,MA2,9,True,T-9th,154,23,0,False,907,-1,25474770,2,11:00:00,Nockamixon State Park,LVO 2025,68,83,15,False,0,15,871,18,9325,6,4,3,4,3,4,5,5,5,5,6,3,6,5,6,3,5,5
300,Alex,Cruz,Phoenixville, PA,US,,216487,896,2025-08-12,Amateur,211591491,MA2,6,True,T-6th,152,21,0,False,914,18,25431445,1,10:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,1,11,929,18,9073,3,3,4,5,4,3,3,4,3,5,4,5,6,5,4,4,4,4
301,Alex,Cruz,Phoenixville, PA,US,,216487,896,2025-08-12,Amateur,211591491,MA2,6,True,T-6th,152,21,0,False,914,18,25474769,2,11:00:00,Nockamixon State Park,LVO 2025,68,79,11,False,2,13,899,18,9325,7,3,4,3,4,4,3,4,5,6,5,3,5,7,4,4,4,4
302,Andrew,Knerr,Bethlehem, PA,US,,278180,887,2025-07-08,Amateur,211941026,MA2,3,False,3rd,149,18,0,False,925,38,25431886,1,10:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,2,12,929,18,9073,2,3,3,4,5,3,5,4,4,5,3,4,6,4,6,4,3,5
303,Andrew,Knerr,Bethlehem, PA,US,,278180,887,2025-07-08,Amateur,211941026,MA2,3,False,3rd,149,18,0,False,925,38,25473982,2,10:45:00,Nockamixon State Park,LVO 2025,68,76,8,False,2,10,920,18,9325,6,6,4,5,3,5,3,4,5,3,3,4,4,5,3,3,5,5
304,Nicholas,Berger,East Stroudsburg, PA,US,,298838,920,2025-08-12,Amateur,211849806,MA2,4,True,T-4th,150,19,0,False,921,1,25431442,1,10:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,3,13,929,18,9073,3,4,3,4,5,6,2,6,4,3,3,3,7,4,5,3,4,4
305,Nicholas,Berger,East Stroudsburg, PA,US,,298838,920,2025-08-12,Amateur,211849806,MA2,4,True,T-4th,150,19,0,False,921,1,25473981,2,10:45:00,Nockamixon State Park,LVO 2025,68,77,9,False,0,9,913,18,9325,7,4,3,4,5,4,5,4,5,4,4,3,4,6,3,3,4,5
306,Martin,Binder,Macungie, PA,US,US,124814,882,2025-08-12,Amateur,211794525,MA2,9,True,T-9th,154,23,0,False,907,25,25429570,1,10:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,1,13,915,18,9073,3,4,3,2,6,4,4,7,4,6,3,3,6,4,4,4,3,5
307,Martin,Binder,Macungie, PA,US,US,124814,882,2025-08-12,Amateur,211794525,MA2,9,True,T-9th,154,23,0,False,907,25,25473980,2,10:45:00,Nockamixon State Park,LVO 2025,68,79,11,False,2,13,899,18,9325,7,4,4,5,4,3,4,5,5,4,3,4,5,6,4,3,5,4
308,Ryder,Milia,Kingston, PA,US,,141499,909,2025-08-12,Amateur,211980460,MA2,4,True,T-4th,150,19,0,False,921,12,25432687,1,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,1,13,915,18,9073,3,4,4,4,5,3,4,4,3,6,3,3,5,4,5,6,5,4
309,Ryder,Milia,Kingston, PA,US,,141499,909,2025-08-12,Amateur,211980460,MA2,4,True,T-4th,150,19,0,False,921,12,25473983,2,10:45:00,Nockamixon State Park,LVO 2025,68,75,7,False,2,9,926,18,9325,5,5,3,5,4,4,4,5,5,4,3,3,5,4,4,3,5,4
310,Justin,Hampton,Bath, PA,US,,205327,899,2025-06-10,Amateur,211783741,MA2,19,True,T-19th,163,32,0,False,876,-23,25430895,1,10:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,0,12,915,18,9073,4,4,3,4,5,5,3,4,4,5,4,4,5,4,5,4,3,5
311,Justin,Hampton,Bath, PA,US,,205327,899,2025-06-10,Amateur,211783741,MA2,19,True,T-19th,163,32,0,False,876,-23,25473718,2,10:30:00,Nockamixon State Park,LVO 2025,68,88,20,False,0,20,837,18,9325,7,6,5,6,5,5,4,6,5,4,4,6,4,6,3,3,5,4
312,Quinlan,Helm,Pittsburgh, PA,US,,233683,871,2025-08-12,Amateur,211591191,MA2,15,True,T-15th,158,27,0,False,893,22,25432684,1,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,3,15,915,18,9073,4,4,3,3,6,3,2,3,3,9,5,3,5,5,6,4,3,4
313,Quinlan,Helm,Pittsburgh, PA,US,,233683,871,2025-08-12,Amateur,211591191,MA2,15,True,T-15th,158,27,0,False,893,22,25473716,2,10:30:00,Nockamixon State Park,LVO 2025,68,83,15,False,1,16,871,18,9325,6,6,3,5,5,4,3,4,5,5,7,3,7,6,3,2,4,5
314,Joshua,Szymanowski,Philadelphia, PA,US,,256227,897,2025-07-08,Amateur,211894559,MA2,9,True,T-9th,154,23,0,False,907,10,25431884,1,10:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,0,12,915,18,9073,3,4,3,3,5,5,3,5,3,5,3,4,5,6,4,4,5,5
315,Joshua,Szymanowski,Philadelphia, PA,US,,256227,897,2025-07-08,Amateur,211894559,MA2,9,True,T-9th,154,23,0,False,907,10,25473719,2,10:30:00,Nockamixon State Park,LVO 2025,68,79,11,False,1,12,899,18,9325,7,5,3,5,4,4,3,6,4,6,3,3,4,6,3,3,4,6
316,Zane,Colville,Frenchtown, NJ,US,US,153978,903,2025-07-08,Amateur,211662002,MA2,14,False,14th,157,26,0,False,897,-6,25429568,1,10:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,76,13,False,1,14,908,18,9073,5,3,3,6,7,3,4,4,3,4,3,5,5,4,4,5,3,5
317,Zane,Colville,Frenchtown, NJ,US,US,153978,903,2025-07-08,Amateur,211662002,MA2,14,False,14th,157,26,0,False,897,-6,25473717,2,10:30:00,Nockamixon State Park,LVO 2025,68,81,13,False,2,15,885,18,9325,6,4,3,7,5,3,3,4,6,6,3,3,5,6,4,3,4,6
318,Micah,Tate,Bala Cynwyd, PA,US,,206186,904,2025-08-12,Amateur,211606901,MA2,12,True,T-12th,155,24,0,False,904,0,25427777,1,09:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,76,13,False,1,14,908,18,9073,3,3,3,3,6,5,5,6,5,4,3,4,6,4,4,3,3,6
319,Micah,Tate,Bala Cynwyd, PA,US,,206186,904,2025-08-12,Amateur,211606901,MA2,12,True,T-12th,155,24,0,False,904,0,25471496,2,10:15:00,Nockamixon State Park,LVO 2025,68,79,11,False,0,11,899,18,9325,5,4,4,4,4,4,3,4,5,5,4,6,5,6,4,3,5,4
320,Austin,Schneck,Bethlehem, PA,US,,248807,906,2025-08-12,Amateur,211947193,MA2,6,True,T-6th,152,21,0,False,914,8,25432686,1,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,76,13,False,0,13,908,18,9073,3,3,3,3,4,5,5,6,4,5,4,3,5,4,5,5,3,6
321,Austin,Schneck,Bethlehem, PA,US,,248807,906,2025-08-12,Amateur,211947193,MA2,6,True,T-6th,152,21,0,False,914,8,25472141,2,10:15:00,Nockamixon State Park,LVO 2025,68,76,8,False,1,9,920,18,9325,6,5,3,4,3,3,4,4,4,4,5,4,6,5,3,3,4,6
322,Ambrose,Colliluori,Gilbertsville, PA,US,,301970,865,2025-08-12,Amateur,211884966,MA2,12,True,T-12th,155,24,0,False,904,39,25430896,1,10:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,76,13,False,1,14,908,18,9073,3,4,3,3,6,4,3,5,5,4,2,3,6,4,6,7,3,5
323,Ambrose,Colliluori,Gilbertsville, PA,US,,301970,865,2025-08-12,Amateur,211884966,MA2,12,True,T-12th,155,24,0,False,904,39,25472140,2,10:15:00,Nockamixon State Park,LVO 2025,68,79,11,False,1,12,899,18,9325,5,4,3,5,2,4,5,7,4,5,5,3,6,5,5,3,4,4
324,Cedric,de Bussy,Souderton, PA,US,,308741,820,2025-08-12,Amateur,211995851,MA2,15,True,T-15th,158,27,0,False,893,73,25426675,1,09:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,76,13,False,2,15,908,18,9073,4,3,3,4,4,6,3,4,4,5,6,4,7,3,5,3,3,5
325,Cedric,de Bussy,Souderton, PA,US,,308741,820,2025-08-12,Amateur,211995851,MA2,15,True,T-15th,158,27,0,False,893,73,25472142,2,10:15:00,Nockamixon State Park,LVO 2025,68,82,14,False,0,14,878,18,9325,7,4,3,4,3,5,5,4,4,6,4,3,6,9,3,3,5,4
326,Nicholas,Yule,Berwick, PA,US,,290095,908,2025-08-12,Amateur,211927204,MA2,8,False,8th,153,22,0,False,910,2,25431885,1,10:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,78,15,False,0,15,893,18,9073,5,3,3,3,5,5,5,5,4,6,4,4,6,4,5,4,3,4
327,Nicholas,Yule,Berwick, PA,US,,290095,908,2025-08-12,Amateur,211927204,MA2,8,False,8th,153,22,0,False,910,2,25471149,2,10:00:00,Nockamixon State Park,LVO 2025,68,75,7,False,3,10,926,18,9325,6,3,4,4,3,3,3,5,5,5,3,3,6,7,3,4,4,4
328,Joshua,Reverand,Drexel Hill, PA,US,,243902,879,2025-08-12,Amateur,212010140,MA2,19,True,T-19th,163,32,0,False,875,-4,25431444,1,10:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,81,18,False,0,18,872,18,9073,5,3,3,3,4,5,3,5,3,7,4,5,6,6,5,5,4,5
329,Joshua,Reverand,Drexel Hill, PA,US,,243902,879,2025-08-12,Amateur,212010140,MA2,19,True,T-19th,163,32,0,False,875,-4,25471150,2,10:00:00,Nockamixon State Park,LVO 2025,68,82,14,False,1,15,878,18,9325,6,6,3,5,3,4,4,6,5,4,4,2,5,6,5,3,4,7
330,Michael,Sauerwald Jr,Alburtis, PA,US,,268500,852,2025-08-12,Amateur,211597546,MA2,21,False,21st,164,33,0,False,872,20,25430894,1,10:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,82,19,False,0,19,865,18,9073,4,4,4,4,5,4,3,6,4,6,6,3,5,4,6,5,4,5
331,Michael,Sauerwald Jr,Alburtis, PA,US,,268500,852,2025-08-12,Amateur,211597546,MA2,21,False,21st,164,33,0,False,872,20,25471148,2,10:00:00,Nockamixon State Park,LVO 2025,68,82,14,False,3,17,878,18,9325,8,3,2,5,5,4,4,6,6,4,5,4,5,5,5,3,5,3
332,Drake,Conklin,Pennsburg, PA,US,US,287439,868,2025-08-12,Amateur,211966631,MA2,22,False,22nd,165,34,0,False,868,0,25431443,1,10:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,82,19,False,0,19,865,18,9073,4,4,3,4,4,5,4,5,3,7,4,5,5,6,4,6,4,5
333,Drake,Conklin,Pennsburg, PA,US,US,287439,868,2025-08-12,Amateur,211966631,MA2,22,False,22nd,165,34,0,False,868,0,25469644,2,09:45:00,Nockamixon State Park,LVO 2025,68,83,15,False,0,15,871,18,9325,7,4,5,4,4,4,4,4,5,5,5,4,6,5,3,3,5,6
334,Cameron,Gorman,Gilbertsville, PA,US,,312951,,,Amateur,211986528,MA2,24,False,24th,167,36,0,False,861,0,25430897,1,10:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,82,19,False,0,19,865,18,9073,4,4,4,4,4,6,3,7,3,6,5,3,6,4,5,5,3,6
335,Cameron,Gorman,Gilbertsville, PA,US,,312951,,,Amateur,211986528,MA2,24,False,24th,167,36,0,False,861,0,25469645,2,09:45:00,Nockamixon State Park,LVO 2025,68,85,17,False,0,17,857,18,9325,6,6,3,5,5,5,3,5,7,5,4,3,5,5,4,3,5,6
336,William,Spinosi,Bethlehem, PA,US,US,202720,879,2025-08-12,Amateur,211752087,MA2,17,False,17th,159,28,0,False,889,10,25429569,1,10:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,83,20,False,1,21,857,18,9073,4,3,3,3,5,5,3,3,4,5,4,4,9,6,5,8,3,6
337,William,Spinosi,Bethlehem, PA,US,US,202720,879,2025-08-12,Amateur,211752087,MA2,17,False,17th,159,28,0,False,889,10,25469643,2,09:45:00,Nockamixon State Park,LVO 2025,68,76,8,False,2,10,920,18,9325,6,4,2,6,3,4,3,4,5,4,3,4,5,6,4,3,4,6
338,Michael,Coffey,Wenonah, NJ,US,,132301,880,2025-07-08,Amateur,211982386,MA2,18,False,18th,162,31,0,False,878,-2,25429571,1,10:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,84,21,False,0,21,850,18,9073,5,3,3,4,7,6,4,6,4,5,3,4,4,4,7,6,4,5
339,Michael,Coffey,Wenonah, NJ,US,,132301,880,2025-07-08,Amateur,211982386,MA2,18,False,18th,162,31,0,False,878,-2,25469022,2,09:30:00,Nockamixon State Park,LVO 2025,68,78,10,False,1,11,906,18,9325,7,4,3,4,4,4,4,4,5,5,5,2,6,6,3,3,5,4
340,Bear,Schneck,Green Lane, PA,US,,188643,908,2025-08-12,Amateur,211771209,MA2,23,False,23rd,166,35,0,False,864,-44,25432685,1,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,88,25,False,0,25,822,18,9073,3,4,4,4,4,5,4,6,5,7,4,4,7,5,9,4,3,6
341,Bear,Schneck,Green Lane, PA,US,,188643,908,2025-08-12,Amateur,211771209,MA2,23,False,23rd,166,35,0,False,864,-44,25469020,2,09:30:00,Nockamixon State Park,LVO 2025,68,78,10,False,2,12,906,18,9325,6,4,2,4,4,6,3,4,6,5,3,3,5,6,3,3,5,6
342,Jacob,Hartzel,Benton, PA,US,,305417,870,2025-08-12,Amateur,211941093,MA2,25,False,25th,174,43,0,False,837,-33,25431887,1,10:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,88,25,False,0,25,822,18,9073,4,4,3,4,4,7,4,7,5,6,5,3,8,7,6,4,3,4
343,Jacob,Hartzel,Benton, PA,US,,305417,870,2025-08-12,Amateur,211941093,MA2,25,False,25th,174,43,0,False,837,-33,25469021,2,09:30:00,Nockamixon State Park,LVO 2025,68,86,18,False,0,18,851,18,9325,6,4,3,4,4,4,3,5,7,5,5,5,6,6,4,5,5,5
344,Dan,Pacitto,Phoenixville, PA,US,,224376,886,2025-08-12,Amateur,211728758,MA3,1,False,1st,153,22,0,False,911,25,25424314,1,09:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,0,12,915,18,9073,3,3,3,3,4,5,3,5,3,7,3,3,5,6,6,5,3,5
345,Dan,Pacitto,Phoenixville, PA,US,,224376,886,2025-08-12,Amateur,211728758,MA3,1,False,1st,153,22,0,False,911,25,25467513,2,09:15:00,Nockamixon State Park,LVO 2025,68,78,10,False,0,10,906,18,9325,6,4,3,4,3,5,4,5,5,5,5,3,5,7,3,3,4,4
